ocid,mnth,start_date,end_date,co2_pm
ocds-0c46vo-0001-40020be6-f5ac-4ffb-8156-2a7ecf79d00e,2021-10-01,2019-12-02,2022-11-30,0.10985044031078611
ocds-0c46vo-0001-40020be6-f5ac-4ffb-8156-2a7ecf79d00e,2021-11-01,2019-12-02,2022-11-30,0.10985044031078611
ocds-0c46vo-0001-40020be6-f5ac-4ffb-8156-2a7ecf79d00e,2021-12-01,2019-12-02,2022-11-30,0.10985044031078611
ocds-0c46vo-0001-40020be6-f5ac-4ffb-8156-2a7ecf79d00e,2022-01-01,2019-12-02,2022-11-30,0.10985044031078611
ocds-0c46vo-0001-40020be6-f5ac-4ffb-8156-2a7ecf79d00e,2022-02-01,2019-12-02,2022-11-30,0.10985044031078611
ocds-0c46vo-0001-40020be6-f5ac-4ffb-8156-2a7ecf79d00e,2022-03-01,2019-12-02,2022-11-30,0.10985044031078611
ocds-0c46vo-0001-40020be6-f5ac-4ffb-8156-2a7ecf79d00e,2022-04-01,2019-12-02,2022-11-30,0.10985044031078611
ocds-0c46vo-0001-40020be6-f5ac-4ffb-8156-2a7ecf79d00e,2022-05-01,2019-12-02,2022-11-30,0.10985044031078611
ocds-0c46vo-0001-40020be6-f5ac-4ffb-8156-2a7ecf79d00e,2022-06-01,2019-12-02,2022-11-30,0.10985044031078611
ocds-0c46vo-0001-40020be6-f5ac-4ffb-8156-2a7ecf79d00e,2022-07-01,2019-12-02,2022-11-30,0.10985044031078611
ocds-0c46vo-0001-40020be6-f5ac-4ffb-8156-2a7ecf79d00e,2022-08-01,2019-12-02,2022-11-30,0.10985044031078611
ocds-0c46vo-0001-40020be6-f5ac-4ffb-8156-2a7ecf79d00e,2022-09-01,2019-12-02,2022-11-30,0.10985044031078611
ocds-0c46vo-0001-40020be6-f5ac-4ffb-8156-2a7ecf79d00e,2022-10-01,2019-12-02,2022-11-30,0.10985044031078611
ocds-0c46vo-0001-40020be6-f5ac-4ffb-8156-2a7ecf79d00e,2022-11-01,2019-12-02,2022-11-30,0.10985044031078611
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2019-12-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2020-01-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2020-02-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2020-03-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2020-04-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2020-05-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2020-06-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2020-07-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2020-08-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2020-09-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2020-10-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2020-11-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2020-12-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2021-01-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2021-02-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2021-03-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2021-04-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2021-05-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2021-06-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2021-07-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2021-08-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2021-09-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2021-10-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2021-11-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-67c7d29b-99d0-4e54-bd0d-1d8d8098ddf1,2021-12-01,2019-12-06,2021-12-31,0.09831160244761905
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2020-01-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2020-02-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2020-03-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2020-04-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2020-05-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2020-06-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2020-07-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2020-08-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2020-09-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2020-10-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2020-11-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2020-12-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2021-01-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2021-02-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2021-03-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2021-04-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2021-05-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2021-06-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2021-07-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2021-08-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2021-09-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2021-10-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2021-11-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2021-12-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2022-01-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2022-02-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2022-03-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2022-04-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2022-05-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2022-06-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2022-07-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2022-08-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2022-09-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2022-10-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2022-11-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2022-12-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2023-01-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2023-02-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2023-03-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2023-04-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2023-05-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2023-06-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2023-07-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2023-08-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2023-09-01,2020-01-01,2025-12-31,6.190081966684505
ocds-0c46vo-0001-99197394-c7a0-4614-b768-2a5277e6a3e8,2023-10-01,2020-01-01,2025-12-31,6.190081966684505
