ocid,mnth,start_date,end_date,co2_pm
ocds-0c46vo-0001-8bb8fe37-c3f1-41b8-87f7-b4fea0b7c3cf,2021-02-01,2017-07-03,2021-07-02,0.9375010273972604
ocds-0c46vo-0001-8bb8fe37-c3f1-41b8-87f7-b4fea0b7c3cf,2021-03-01,2017-07-03,2021-07-02,0.9375010273972604
ocds-0c46vo-0001-8bb8fe37-c3f1-41b8-87f7-b4fea0b7c3cf,2021-04-01,2017-07-03,2021-07-02,0.9375010273972604
ocds-0c46vo-0001-8bb8fe37-c3f1-41b8-87f7-b4fea0b7c3cf,2021-05-01,2017-07-03,2021-07-02,0.9375010273972604
ocds-0c46vo-0001-8bb8fe37-c3f1-41b8-87f7-b4fea0b7c3cf,2021-06-01,2017-07-03,2021-07-02,0.9375010273972604
ocds-0c46vo-0001-8bb8fe37-c3f1-41b8-87f7-b4fea0b7c3cf,2021-07-01,2017-07-03,2021-07-02,0.9375010273972604
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2017-08-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2017-09-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2017-10-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2017-11-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2017-12-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2018-01-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2018-02-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2018-03-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2018-04-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2018-05-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2018-06-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2018-07-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2018-08-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2018-09-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2018-10-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2018-11-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2018-12-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2019-01-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2019-02-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2019-03-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2019-04-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2019-05-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2019-06-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2019-07-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2019-08-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2019-09-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2019-10-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2019-11-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2019-12-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2020-01-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2020-02-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2020-03-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2020-04-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2020-05-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2020-06-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2020-07-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2020-08-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2020-09-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2020-10-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2020-11-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2020-12-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2021-01-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2021-02-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2021-03-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2021-04-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2021-05-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2021-06-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2021-07-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-fc1349fe-ffb6-43e7-bd9d-544b8d1179f9,2021-08-01,2017-08-07,2021-08-06,5.937506506849315
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2018-10-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2018-11-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2018-12-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2019-01-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2019-02-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2019-03-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2019-04-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2019-05-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2019-06-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2019-07-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2019-08-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2019-09-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2019-10-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2019-11-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2019-12-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2020-01-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2020-02-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2020-03-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2020-04-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2020-05-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2020-06-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2020-07-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2020-08-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2020-09-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2020-10-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2020-11-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2020-12-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2021-01-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2021-02-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2021-03-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2021-04-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2021-05-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2021-06-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2021-07-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2021-08-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2021-09-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2021-10-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2021-11-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2021-12-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2022-01-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2022-02-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2022-03-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2022-04-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2022-05-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2022-06-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2022-07-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2022-08-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2022-09-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-854ab4f5-23e2-499c-b2e4-27f0b640a343,2022-10-01,2018-10-15,2022-10-14,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2019-07-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2019-08-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2019-09-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2019-10-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2019-11-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2019-12-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2020-01-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2020-02-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2020-03-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2020-04-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2020-05-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2020-06-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2020-07-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2020-08-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2020-09-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2020-10-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2020-11-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2020-12-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2021-01-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2021-02-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2021-03-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2021-04-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2021-05-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2021-06-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2021-07-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2021-08-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2021-09-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2021-10-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2021-11-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2021-12-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2022-01-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2022-02-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2022-03-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2022-04-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2022-05-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2022-06-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2022-07-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2022-08-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2022-09-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2022-10-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2022-11-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2022-12-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2023-01-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2023-02-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2023-03-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2023-04-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2023-05-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-ecca6698-c7fd-47bc-a293-1a7443527930,2023-06-01,2019-07-01,2023-06-30,0
ocds-0c46vo-0001-8d58f52b-08bc-4ec5-a2d7-4bde5cc7590c,2019-10-01,2019-10-01,2023-09-30,2.0833356164383563
ocds-0c46vo-0001-8d58f52b-08bc-4ec5-a2d7-4bde5cc7590c,2019-11-01,2019-10-01,2023-09-30,2.0833356164383563
ocds-0c46vo-0001-8d58f52b-08bc-4ec5-a2d7-4bde5cc7590c,2019-12-01,2019-10-01,2023-09-30,2.0833356164383563
ocds-0c46vo-0001-8d58f52b-08bc-4ec5-a2d7-4bde5cc7590c,2020-01-01,2019-10-01,2023-09-30,2.0833356164383563
ocds-0c46vo-0001-8d58f52b-08bc-4ec5-a2d7-4bde5cc7590c,2020-02-01,2019-10-01,2023-09-30,2.0833356164383563
ocds-0c46vo-0001-8d58f52b-08bc-4ec5-a2d7-4bde5cc7590c,2020-03-01,2019-10-01,2023-09-30,2.0833356164383563
ocds-0c46vo-0001-8d58f52b-08bc-4ec5-a2d7-4bde5cc7590c,2020-04-01,2019-10-01,2023-09-30,2.0833356164383563
ocds-0c46vo-0001-8d58f52b-08bc-4ec5-a2d7-4bde5cc7590c,2020-05-01,2019-10-01,2023-09-30,2.0833356164383563
